Subject,Condition,Trial,Segment,Duration,VerticalSize,HorizontalSize,AbsoluteSize,AverageAbsoluteVelocity,AverageNormalizedJerkPerTrial,AveragePenPressure
T10,DWM,5,17,0.0945,-0.2892,0.3253,0.4352,6.703,47.1451,901.895
T10,DWM,5,18,0.2991,0.6462,-0.9721,1.1673,5.8567,47.1451,869.966
T10,DWM,5,19,0.0755,-0.0614,0.2969,0.3032,4.4542,47.1451,535.533
T10,DWM,5,20,0.1682,0.2695,-0.1309,0.2996,1.9769,47.1451,0
T10,DWM,5,21,0.4189,-0.4587,0.1887,0.4959,1.348,47.1451,0
T10,DWM,5,22,0.2719,0.9399,0.8622,1.2755,5.2228,47.1451,244.5
T10,DWM,5,23,0.1579,-0.9919,1.5684,1.8558,16.3583,47.1451,-0.59375
T10,DWM,5,24,0.2972,0.521,-1.1564,1.2683,5.4174,47.1451,0
T10,DWM,5,25,0.1166,-0.7991,0.1097,0.8066,6.8446,47.1451,770.667
T10,DWM,5,26,0.1845,0.8923,0.0966,0.8975,4.9915,47.1451,776.811
T10,DWM,5,27,0.1098,-0.9617,0.1913,0.9805,8.9729,47.1451,983.227
T10,DWM,5,28,0.1767,0.5613,0.0332,0.5623,3.2931,47.1451,81.4857
T10,DWM,5,29,0.1672,-0.2206,-0.0788,0.2342,1.504,47.1451,52.7576
T10,DWM,5,30,0.1121,0.5606,0.1074,0.5708,5.1141,47.1451,589.957
T10,GEN,1,1,0.0908,-0.469,0.044,0.471,5.2408,13.7074,995.333
T10,GEN,1,2,0.0826,0.4412,-0.1861,0.4789,6.1801,13.7074,885.375
T10,GEN,1,3,0.0939,-0.9696,0.0477,0.9708,11.1765,13.7074,860
T10,GEN,1,4,0.0815,0.3999,0.2732,0.4843,6.4264,13.7074,631.375
T10,GEN,1,5,0.0825,-0.2787,0.0822,0.2906,3.765,13.7074,863.176
T10,GEN,1,6,0.0953,0.3182,-0.0393,0.3206,4.2417,13.7074,528.789
T10,GEN,1,7,0.0734,-0.3539,0.2941,0.4602,6.3639,13.7074,754.8
T10,GEN,1,8,0.069,0.3277,-0.0072,0.3278,5.1412,13.7074,624.692
T10,GEN,1,9,0.0704,-0.3065,0.2826,0.4169,5.9937,13.7074,713.533
T10,GEN,1,10,0.0847,0.2395,0.0775,0.2518,3.5488,13.7074,657.625
T10,GEN,1,11,0.215,-0.2409,0.0532,0.2467,1.4078,13.7074,1022
T10,GEN,1,12,0.0776,0.2771,0.0057,0.2771,3.556,13.7074,993.438
T10,GEN,1,13,0.0709,-0.2529,0.2701,0.37,5.5599,13.7074,936.714
T10,GEN,1,14,0.0657,0.1833,0.0574,0.192,3.7217,13.7074,738.846
T10,GEN,1,15,0.068,-0.1778,0.1512,0.2334,4.2451,13.7074,798.857
T10,GEN,1,16,0.0625,0.1443,0.0848,0.1674,4.0499,13.7074,645.5
T10,GEN,1,17,0.0559,-0.1464,0.1288,0.195,5.4344,13.7074,602.25
T10,GEN,1,18,0.096,0.4897,-0.5308,0.7222,13.4605,13.7074,574.263
T10,GEN,1,19,0.0436,-0.0589,-0.0263,0.0645,6.4617,13.7074,413.25
T10,GEN,1,20,0.0794,0.2569,1.5874,1.608,20.3056,13.7074,0
T10,GEN,1,21,0.0992,-0.493,0.1995,0.5319,9.7563,13.7074,0
T10,GEN,1,22,0.1302,0.3811,-0.6633,0.765,6.874,13.7074,0
T10,GEN,1,23,0.0876,-0.7461,0.1878,0.7694,8.6341,13.7074,705.667
T10,GEN,1,24,0.0947,0.8057,-0.0278,0.8062,8.5432,13.7074,835.789
T10,GEN,1,25,0.0793,-0.7466,0.2558,0.7893,10.0149,13.7074,997.75
T10,GEN,1,26,0.079,0.684,0.0662,0.6872,9.2911,13.7074,865
T10,GEN,1,27,0.0847,-0.6781,0.3153,0.7478,9.1804,13.7074,687.059
T10,GEN,1,28,0.2144,0.3276,0.0117,0.3278,2.086,13.7074,696.93
T10,GEN,1,29,0.0756,-0.2744,0.1058,0.2941,4.718,13.7074,998.333
T10,GEN,1,30,0.1076,0.6146,0.1206,0.6263,7.3875,13.7074,877.955
T10,GEN,2,1,0.0885,-0.5439,0.116,0.5561,6.2308,15.0031,931.167
T10,GEN,2,2,0.0794,0.548,-0.2685,0.6102,7.8429,15.0031,881.938
T10,GEN,2,3,0.0915,-0.8888,0.2144,0.9143,11.3225,15.0031,944
T10,GEN,2,4,0.1004,0.3279,0.2589,0.4178,4.8018,15.0031,798.05
T10,GEN,2,5,0.2258,-0.2008,0.1434,0.2467,1.4124,15.0031,1019.76
T10,GEN,2,6,0.1004,0.2247,-0.0087,0.2248,2.87,15.0031,812.85
T10,GEN,2,7,0.0694,-0.196,0.2433,0.3124,4.52,15.0031,1012.93
T10,GEN,2,8,0.0671,0.2111,0.0394,0.2148,3.3768,15.0031,749.308
T10,GEN,2,9,0.0739,-0.1838,0.2064,0.2764,3.8421,15.0031,723.267
T10,GEN,2,10,0.0629,0.1283,0.0523,0.1386,2.4922,15.0031,654.917
T10,GEN,2,11,0.0758,-0.2675,0.1333,0.2989,3.7939,15.0031,848.813
T10,GEN,2,12,0.0683,0.2053,-0.0131,0.2058,3.2,15.0031,675.769
T10,GEN,2,13,0.0731,-0.2369,0.2108,0.3171,4.5123,15.0031,810.2
T10,GEN,2,14,0.0726,0.1857,0.0314,0.1884,3.2577,15.0031,571.929
T10,GEN,2,15,0.0659,-0.1539,0.2239,0.2717,4.4056,15.0031,820.857
T10,GEN,2,16,0.0682,0.191,0.0291,0.1932,4.3349,15.0031,693.308
T10,GEN,2,17,0.0595,-0.1631,0.2292,0.2813,6.8299,15.0031,759.583
T10,GEN,2,18,0.1123,0.4381,-1.0506,1.1383,17.2484,15.0031,567.5
T10,GEN,2,19,0.0805,-0.1047,0.8474,0.8538,12.1706,15.0031,480.235
T10,GEN,2,20,0.071,0.2461,0.4193,0.4862,7.4134,15.0031,0
T10,GEN,2,21,0.2178,-0.3501,0.5848,0.6815,12.265,15.0031,0
T10,GEN,2,22,0.1203,0.3975,-0.1989,0.4445,4.195,15.0031,0
T10,GEN,2,23,0.0857,-0.6383,0.1342,0.6522,7.2787,15.0031,881.444
T10,GEN,2,24,0.0915,0.8756,-0.0173,0.8757,9.8707,15.0031,836.333
T10,GEN,2,25,0.081,-0.856,0.3224,0.9147,11.5701,15.0031,1007
T10,GEN,2,26,0.0825,0.8001,-0.025,0.8005,9.499,15.0031,891.118
T10,GEN,2,27,0.0825,-0.7075,0.2893,0.7644,9.8431,15.0031,712.813
T10,GEN,2,28,0.0745,0.2061,0.0412,0.2102,3.1574,15.0031,526.933
T10,GEN,2,29,0.1725,-0.1688,0.1336,0.2153,1.679,15.0031,1022
T10,GEN,2,30,0.1058,0.5594,0.1069,0.5695,6.5927,15.0031,799.773
T10,GEN,3,1,0.1002,-0.4658,0.0475,0.4682,4.7022,13.613,1022
T10,GEN,3,2,0.0927,0.4892,-0.2523,0.5504,6.3523,13.613,964.889
T10,GEN,3,3,0.0987,-0.9653,0.1269,0.9736,10.9552,13.613,913.35
T10,GEN,3,4,0.0841,0.3706,0.3279,0.4949,6.374,13.613,726.706
T10,GEN,3,5,0.0819,-0.2199,0.0286,0.2217,3.0632,13.613,989.75
T10,GEN,3,6,0.1112,0.2188,-0.0185,0.2196,2.952,13.613,796.435
T10,GEN,3,7,0.0819,-0.2211,0.337,0.4031,5.1556,13.613,936.188
T10,GEN,3,8,0.0675,0.2231,0.0206,0.2241,3.5509,13.613,722.923
T10,GEN,3,9,0.0684,-0.2375,0.2474,0.343,5.2821,13.613,740.357
T10,GEN,3,10,0.0797,0.1797,0.1125,0.2121,3.1506,13.613,443.5
T10,GEN,3,11,0.0897,-0.2195,0.0615,0.2279,2.5564,13.613,1012.44
T10,GEN,3,12,0.0743,0.2309,0.0219,0.232,3.1746,13.613,901.267
T10,GEN,3,13,0.0736,-0.2519,0.2541,0.3578,5.092,13.613,928.8
T10,GEN,3,14,0.0657,0.1217,0.0695,0.1401,2.6301,13.613,743.846
T10,GEN,3,15,0.0681,-0.0843,0.1177,0.1447,2.6319,13.613,720.615
T10,GEN,3,16,0.0596,0.0901,0.0984,0.1334,2.7061,13.613,553.333
T10,GEN,3,17,0.0513,-0.0867,0.1294,0.1557,4.2123,13.613,624.545
T10,GEN,3,18,0.2005,0.4602,0.4966,0.6771,14.0197,13.613,450.875
T10,GEN,3,19,0.1729,-0.5843,0.6782,0.8952,11.5703,13.613,0
T10,GEN,3,20,0.1273,0.5604,-0.3578,0.6648,5.369,13.613,0
T10,GEN,3,21,0.0884,-0.6818,0.1123,0.691,8.2014,13.613,723.941
T10,GEN,3,22,0.0941,0.7718,-0.0156,0.7719,8.2866,13.613,869.579
T10,GEN,3,23,0.0797,-0.7517,0.276,0.8008,10.2124,13.613,999.125
T10,GEN,3,24,0.0836,0.8059,0.0344,0.8066,9.7441,13.613,778.412
T10,GEN,3,25,0.2531,-0.6597,0.258,0.7083,2.9904,13.613,956.51
T10,GEN,3,26,0.1226,0.1988,0.1435,0.2452,2.0686,13.613,28.3333
T10,GEN,3,27,0.0885,-0.292,0.1704,0.3381,4.3443,13.613,821.889
T10,GEN,3,28,0.0854,0.41,0.0434,0.4123,5.9275,13.613,417.647
T10,GEN,3,29,0.0776,-0.3909,0.1929,0.4359,6.4989,13.613,878.8
T10,GEN,3,30,0.0979,0.5937,-0.0689,0.5976,6.7813,13.613,546.25
T10,GEN,4,1,0.0918,-0.5144,0.0745,0.5198,5.8071,15.1221,953.833
T10,GEN,4,2,0.0807,0.6081,-0.2673,0.6643,8.6591,15.1221,877.5
T10,GEN,4,3,0.0946,-0.9803,0.1029,0.9857,11.6526,15.1221,962.947
T10,GEN,4,4,0.0903,0.3227,0.2956,0.4376,5.2709,15.1221,720.222
T10,GEN,4,5,0.2597,-0.2306,0.0956,0.2497,1.2657,15.1221,1021.37
T10,GEN,4,6,0.1021,0.2268,-0.0957,0.2462,3.6046,15.1221,888.571
T10,GEN,4,7,0.0826,-0.2334,0.386,0.4511,5.6569,15.1221,1022
T10,GEN,4,8,0.0681,0.1618,-0.0204,0.163,2.37,15.1221,886.786
T10,GEN,4,9,0.0706,-0.1869,0.2136,0.2838,4.5041,15.1221,821.357
T10,GEN,4,10,0.0706,0.1575,0.1229,0.1998,3.2373,15.1221,711.857
T10,GEN,4,11,0.0821,-0.2891,0.0945,0.3042,3.8531,15.1221,1009.5
T10,GEN,4,12,0.0708,0.2613,-0.0027,0.2614,3.8011,15.1221,904.714
T10,GEN,4,13,0.0708,-0.2326,0.2487,0.3405,4.8519,15.1221,933.267
T10,GEN,4,14,0.0634,0.1349,0.0226,0.1368,2.9654,15.1221,780.167
T10,GEN,4,15,0.0624,-0.0988,0.1231,0.1579,3.2535,15.1221,819
T10,GEN,4,16,0.2104,0.5113,-0.1719,0.5395,7.9595,15.1221,675.405
T10,GEN,4,17,0.0659,-0.1532,0.4081,0.4359,11.2426,15.1221,237.538
T10,GEN,4,18,0.0656,0.1201,1.3147,1.3202,19.9511,15.1221,0
T10,GEN,4,19,0.0706,-0.1449,0.0273,0.1474,6.2503,15.1221,0
T10,GEN,4,20,0.1717,0.3085,-0.7517,0.8126,5.671,15.1221,15.4286
T10,GEN,4,21,0.086,-0.7635,0.1417,0.7765,9.1561,15.1221,906.941
T10,GEN,4,22,0.0895,0.8143,-0.0649,0.8169,9.1798,15.1221,742.444
T10,GEN,4,23,0.0767,-0.7698,0.2688,0.8154,11.0582,15.1221,1019.2
T10,GEN,4,24,0.0783,0.6752,0.0974,0.6822,8.7855,15.1221,791
T10,GEN,4,25,0.112,-0.6487,0.2446,0.6933,6.3123,15.1221,1022
T10,GEN,4,26,0.2466,0.2958,0.1178,0.3184,1.7665,15.1221,520.02
T10,GEN,4,27,0.0782,-0.3072,0.1315,0.3342,4.9185,15.1221,847.333
T10,GEN,4,28,0.0993,0.638,0.0032,0.6381,7.4791,15.1221,683.55
T10,GEN,4,29,0.081,-0.6504,0.2286,0.6894,8.9727,15.1221,962.625
T10,GEN,4,30,0.0891,0.6295,-0.0178,0.6298,7.3381,15.1221,649.278
T10,GEN,5,1,0.089,0.4872,-0.3261,0.5862,6.7585,9.9921,752.611
T10,GEN,5,2,0.0949,-0.9731,0.2679,1.0093,11.894,9.9921,951.526
T10,GEN,5,3,0.0818,0.4725,0.1698,0.5021,7.0541,9.9921,707.5
T10,GEN,5,4,0.082,-0.4179,0.1267,0.4366,5.3614,9.9921,887.118
T10,GEN,5,5,0.0972,0.3385,-0.089,0.35,4.3593,9.9921,566.211
T10,GEN,5,6,0.0799,-0.3429,0.4122,0.5362,6.9511,9.9921,783.438
T10,GEN,5,7,0.0722,0.3582,-0.0504,0.3617,4.971,9.9921,597.867
T10,GEN,5,8,0.0755,-0.3475,0.3142,0.4685,6.606,9.9921,723.467
T10,GEN,5,9,0.0741,0.2202,0.1191,0.2503,3.6252,9.9921,505.533
T10,GEN,5,10,0.079,-0.2474,0.0971,0.2658,3.5667,9.9921,899.533
T10,GEN,5,11,0.0765,0.284,-0.0188,0.2846,3.638,9.9921,775.75
T10,GEN,5,12,0.071,-0.2307,0.2212,0.3196,4.8088,9.9921,762.857
T10,GEN,5,13,0.0679,0.171,0.0427,0.1762,3.2383,9.9921,516.154
T10,GEN,5,14,0.0707,-0.1877,0.177,0.258,4.1045,9.9921,625.533
T10,GEN,5,15,0.0701,0.195,0.1066,0.2222,4.0115,9.9921,377.786
T10,GEN,5,16,0.0648,-0.1573,0.1271,0.2023,4.7469,9.9921,494.923
T10,GEN,5,17,0.1631,0.5241,-0.1642,0.5492,11.5974,9.9921,416.906
T10,GEN,5,18,0.2166,-0.3852,1.0732,1.1403,11.243,9.9921,0
T10,GEN,5,19,0.1368,0.462,-0.3284,0.5669,5.2274,9.9921,40
T10,GEN,5,20,0.0896,-0.7142,0.1459,0.729,8.1399,9.9921,935.778
T10,GEN,5,21,0.0907,0.8852,-0.0264,0.8856,9.9354,9.9921,842.889
T10,GEN,5,22,0.078,-0.8281,0.3265,0.8901,11.3015,9.9921,989.813
T10,GEN,5,23,0.0801,0.728,0.018,0.7282,9.2028,9.9921,810.625
T10,GEN,5,24,0.0864,-0.8438,0.2964,0.8944,10.6634,9.9921,775.471
T10,GEN,5,25,0.074,0.3435,0.0119,0.3437,4.7271,9.9921,74.8
T10,GEN,5,26,0.0746,-0.3373,0.2427,0.4155,6.0836,9.9921,801.4
T10,GEN,5,27,0.1027,0.6691,-0.0479,0.6708,7.9545,9.9921,598.3
T10,GEN,5,28,0.0809,-0.6424,0.2461,0.6879,9.6157,9.9921,777.375
T10,GEN,5,29,0.0938,0.6943,-0.0203,0.6946,8.3869,9.9921,563.368
T10,GEN,5,30,0.0857,-0.7982,0.3022,0.8535,10.2431,9.9921,816.765
T10,GEN,6,1,0.0846,-0.277,0.0494,0.2814,3.3977,12.6166,949
T10,GEN,6,2,0.0827,0.3579,-0.1281,0.3802,4.7121,12.6166,911.941
T10,GEN,6,3,0.0958,-0.8845,0.1702,0.9008,10.3962,12.6166,904.368
T10,GEN,6,4,0.0924,0.3665,0.1717,0.4048,4.5933,12.6166,760.789
T10,GEN,6,5,0.2857,-0.3434,0.0779,0.3521,1.5503,12.6166,1022
T10,GEN,6,6,0.1115,0.3191,-0.0181,0.3196,3.4581,12.6166,936.864
T10,GEN,6,7,0.0864,-0.3561,0.2564,0.4387,5.3623,12.6166,1015.12
T10,GEN,6,8,0.0712,0.2742,0.053,0.2793,3.8737,12.6166,857.2
T10,GEN,6,9,0.0745,-0.2772,0.2168,0.3519,5.3061,12.6166,948.786
T10,GEN,6,10,0.0716,0.2122,0.1205,0.244,3.6682,12.6166,820.467
T10,GEN,6,11,0.0788,-0.2885,0.0896,0.3021,3.776,12.6166,1022
T10,GEN,6,12,0.0705,0.2863,6.00E-04,0.2863,4.2367,12.6166,921.357
T10,GEN,6,13,0.072,-0.272,0.271,0.3839,5.7062,12.6166,988.071
T10,GEN,6,14,0.0657,0.1578,0.0618,0.1695,3.035,12.6166,858.462
T10,GEN,6,15,0.059,-0.1112,0.0975,0.1479,2.9943,12.6166,945.667
T10,GEN,6,16,0.0701,0.1861,0.1506,0.2394,4.0449,12.6166,796.143
T10,GEN,6,17,0.0618,-0.1558,0.0908,0.1803,4.4274,12.6166,814.833
T10,GEN,6,18,0.2129,0.5184,0.6087,0.7995,11.3168,12.6166,434.465
T10,GEN,6,19,0.0923,-0.4544,0.9507,1.0537,11.8095,12.6166,0
T10,GEN,6,20,0.2188,0.6281,-0.9265,1.1193,5.4411,12.6166,0
T10,GEN,6,21,0.0926,-0.603,0.1333,0.6176,6.5216,12.6166,859.526
T10,GEN,6,22,0.0829,0.5774,-0.0289,0.5781,7.2744,12.6166,913.188
T10,GEN,6,23,0.0755,-0.602,0.1905,0.6315,8.626,12.6166,1016.07
T10,GEN,6,24,0.0823,0.6651,0.0775,0.6696,8.1619,12.6166,908.824
T10,GEN,6,25,0.0829,-0.7597,0.2516,0.8003,10.1811,12.6166,960.313
T10,GEN,6,26,0.0873,0.3832,0.0592,0.3877,4.6461,12.6166,19.9444
T10,GEN,6,27,0.0891,-0.3672,0.1597,0.4004,4.826,12.6166,910.611
T10,GEN,6,28,0.0994,0.6039,-0.0454,0.6056,6.9857,12.6166,655.6
T10,GEN,6,29,0.0748,-0.6276,0.2508,0.6759,9.913,12.6166,783.2
T10,GEN,6,30,0.103,0.7101,0.0051,0.7101,7.9929,12.6166,664.25
T10,GEN,7,1,0.0919,-0.4267,0.0737,0.433,4.6342,8.6356,947.684
T10,GEN,7,2,0.0843,0.5355,-0.2541,0.5928,7.1632,8.6356,946.588
T10,GEN,7,3,0.0898,-0.8165,0.1519,0.8306,10.4197,8.6356,920.611
T10,GEN,7,4,0.0852,0.3324,0.2512,0.4166,5.3531,8.6356,675.176
T10,GEN,7,5,0.0946,-0.2396,0.0567,0.2462,2.7231,8.6356,887.579
T10,GEN,7,6,0.0963,0.228,0.0211,0.229,2.7637,8.6356,693.263
T10,GEN,7,7,0.0755,-0.2523,0.1942,0.3184,4.4275,8.6356,819.6
T10,GEN,7,8,0.0668,0.213,0.0457,0.2179,3.4325,8.6356,607.308
T10,GEN,7,9,0.0736,-0.2356,0.2282,0.328,4.7259,8.6356,774.067
T10,GEN,7,10,0.0661,0.1393,0.1406,0.1979,3.2607,8.6356,647.538
T10,GEN,7,11,0.0745,-0.2052,0.0397,0.2091,2.8307,8.6356,865.133
T10,GEN,7,12,0.0693,0.1895,4.00E-04,0.1895,2.7649,8.6356,708.429
T10,GEN,7,13,0.0759,-0.2019,0.206,0.2884,4.1245,8.6356,731.6
T10,GEN,7,14,0.0715,0.1236,0.1263,0.1767,2.5552,8.6356,624.333
T10,GEN,7,15,0.0681,-0.0775,0.0719,0.1057,2.1038,8.6356,670.462
T10,GEN,7,16,0.0756,0.0828,0.1379,0.1609,2.7932,8.6356,543.4
T10,GEN,7,17,0.0576,-0.0902,0.1902,0.2105,4.6688,8.6356,574
T10,GEN,7,18,0.2287,0.7733,1.1826,1.413,13.1493,8.6356,353.087
T10,GEN,7,19,0.1393,-0.8754,0.3605,0.9467,14.7673,8.6356,0
T10,GEN,7,20,0.1603,0.5322,-0.7561,0.9247,6.168,8.6356,22.6364
T10,GEN,7,21,0.0902,-0.4938,0.076,0.4996,5.575,8.6356,966.5
T10,GEN,7,22,0.0929,0.6207,0.0422,0.6221,6.9794,8.6356,865.389
T10,GEN,7,23,0.0786,-0.6221,0.1629,0.6431,8.1813,8.6356,1010.06
T10,GEN,7,24,0.0837,0.6271,0.0923,0.6339,7.5518,8.6356,919.176
T10,GEN,7,25,0.0873,-0.6961,0.1748,0.7178,8.5597,8.6356,856.412
T10,GEN,7,26,0.0745,0.2631,0.0561,0.269,3.7178,8.6356,112.933
T10,GEN,7,27,0.0747,-0.2572,0.1121,0.2806,4.1289,8.6356,886.6
T10,GEN,7,28,0.0982,0.4968,0.0774,0.5028,6.001,8.6356,818.9
T10,GEN,7,29,0.0757,-0.4369,0.1459,0.4606,7.0256,8.6356,838.267
T10,GEN,7,30,0.093,0.4662,0.0614,0.4702,5.8319,8.6356,686.056
T10,GEN,8,1,0.0837,-0.372,0.078,0.3801,4.5253,10.4471,956.706
T10,GEN,8,2,0.0817,0.4191,-0.1995,0.4642,5.7236,10.4471,896.176
T10,GEN,8,3,0.0954,-0.9589,0.174,0.9745,11.1091,10.4471,940.632
T10,GEN,8,4,0.0807,0.419,0.1527,0.446,5.9294,10.4471,689.625
T10,GEN,8,5,0.0759,-0.2958,0.0877,0.3086,4.3893,10.4471,930.067
T10,GEN,8,6,0.095,0.2684,-0.0749,0.2787,3.4795,10.4471,741.737
T10,GEN,8,7,0.0844,-0.3044,0.3067,0.4321,5.2201,10.4471,886.118
T10,GEN,8,8,0.0743,0.324,0.0516,0.328,4.5925,10.4471,654.267
T10,GEN,8,9,0.0761,-0.2681,0.2543,0.3695,5.0731,10.4471,817.067
T10,GEN,8,10,0.0615,0.1129,0.0794,0.138,2.415,10.4471,689.333
T10,GEN,8,11,0.0681,-0.1294,0.0331,0.1336,1.9363,10.4471,918.643
T10,GEN,8,12,0.0645,0.128,0.0029,0.128,2.0446,10.4471,772.077
T10,GEN,8,13,0.0655,-0.1484,0.2106,0.2576,4.1984,10.4471,736.385
T10,GEN,8,14,0.185,0.1329,0.1981,0.2385,2.4741,10.4471,643.135
T10,GEN,8,15,0.0556,-0.0794,0.1856,0.2019,5.0954,10.4471,611.364
T10,GEN,8,16,0.1846,0.379,0.1061,0.3936,10.5289,10.4471,334.865
T10,GEN,8,17,0.1214,-0.2885,1.9954,2.0162,16.6489,10.4471,0
T10,GEN,8,18,0.0544,0.1164,-0.4393,0.4545,8.7344,10.4471,0
T10,GEN,8,19,0.0436,-0.0509,-0.4669,0.4696,10.374,10.4471,0
T10,GEN,8,20,0.1494,0.4289,-0.5119,0.6678,4.6872,10.4471,0
T10,GEN,8,21,0.0911,-0.6729,0.1663,0.6932,7.7299,10.4471,927.889
T10,GEN,8,22,0.0913,0.7261,0.0177,0.7263,8.1394,10.4471,728.389
T10,GEN,8,23,0.0809,-0.649,0.1806,0.6737,8.547,10.4471,1019.19
T10,GEN,8,24,0.0785,0.5792,0.0605,0.5824,7.4357,10.4471,890.688
T10,GEN,8,25,0.0809,-0.6982,0.2039,0.7274,9.2629,10.4471,895.5
T10,GEN,8,26,0.0704,0.3458,0.0505,0.3495,5.2202,10.4471,74.2143
T10,GEN,8,27,0.075,-0.2951,0.1297,0.3224,4.7168,10.4471,864.067
T10,GEN,8,28,0.1057,0.6273,0.0199,0.6276,6.9638,10.4471,618.619
T10,GEN,8,29,0.0773,-0.5312,0.1813,0.5613,7.7231,10.4471,800.063
T10,GEN,8,30,0.0881,0.5593,-0.0071,0.5593,7.1648,10.4471,609
T10,GEN,9,1,0.0888,-0.4493,0.0979,0.4598,5.4532,20.0547,947.647
T10,GEN,9,2,0.0868,0.7316,-0.3134,0.7959,8.9779,20.0547,972
T10,GEN,9,3,0.0925,-1.132,0.2701,1.1638,13.5253,20.0547,941.167
T10,GEN,9,4,0.0739,0.3845,0.2297,0.4479,6.3091,20.0547,664.933
T10,GEN,9,5,0.3511,-0.2837,0.058,0.2896,1.4726,20.0547,882.214
T10,GEN,9,6,0.1124,0.2577,-0.0414,0.261,2.6359,20.0547,799.043
T10,GEN,9,7,0.1129,-0.1868,0.2059,0.278,2.5332,20.0547,830.818
T10,GEN,9,8,0.0627,0.0609,0.0092,0.0615,0.9753,20.0547,745.077
T10,GEN,9,9,0.093,-0.1799,0.0313,0.1826,2.037,20.0547,908.944
T10,GEN,9,10,0.1573,0.2033,0.0282,0.2053,1.2991,20.0547,846.781
T10,GEN,9,11,0.0923,-0.2125,0.1497,0.2599,3.1164,20.0547,843.611
T10,GEN,9,12,0.0776,0.154,0.0914,0.1791,2.5273,20.0547,622.063
T10,GEN,9,13,0.0803,-0.1983,0.0517,0.2049,2.5678,20.0547,832.313
T10,GEN,9,14,0.07,0.1364,-0.0281,0.1392,1.9984,20.0547,723.929
T10,GEN,9,15,0.0657,-0.0875,0.063,0.1078,1.9772,20.0547,794.308
T10,GEN,9,16,0.0813,0.0935,0.1185,0.1509,2.1612,20.0547,632.5
T10,GEN,9,17,0.0697,-0.113,0.125,0.1685,2.8251,20.0547,659.071
T10,GEN,9,18,0.0659,0.1334,0.0891,0.1604,3.1553,20.0547,610.231
T10,GEN,9,19,0.0563,-0.1249,0.1416,0.1888,4.4709,20.0547,550.667
T10,GEN,9,20,0.2067,0.6913,1.5344,1.6829,16.6686,20.0547,315.927
T10,GEN,9,21,0.1241,-1.2564,0.0921,1.2598,19.0502,20.0547,-0.4
T10,GEN,9,22,0.1657,1.1921,0.4147,1.2622,8.9984,20.0547,0
T10,GEN,9,23,0.0798,-0.4067,-1.2723,1.3357,16.7449,20.0547,0
T10,GEN,9,24,0.1859,0.3326,-0.3031,0.45,3.0069,20.0547,42.9459
T10,GEN,9,25,0.0846,-0.5629,0.058,0.5659,6.6975,20.0547,994.588
T10,GEN,9,26,0.0883,0.6995,-0.0119,0.6996,7.8528,20.0547,894.833
T10,GEN,9,27,0.0756,-0.7066,0.204,0.7355,9.9488,20.0547,1009.6
T10,GEN,9,28,0.083,0.7482,0.0461,0.7496,9.5578,20.0547,886.375
T10,GEN,9,29,0.0851,-0.8261,0.1877,0.8472,10.2302,20.0547,774.647
T10,GEN,9,30,0.0658,0.3353,0.0491,0.3389,5.1598,20.0547,88.3571
T10,GEN,10,1,0.0811,-0.309,0.0484,0.3128,3.9325,13.1096,1010
T10,GEN,10,2,0.0816,0.3714,-0.1978,0.4208,5.5885,13.1096,1010.44
T10,GEN,10,3,0.0922,-0.8413,0.1629,0.8569,11.0275,13.1096,948.316
T10,GEN,10,4,0.0739,0.2849,0.2073,0.3524,5.3662,13.1096,793.667
T10,GEN,10,5,0.076,-0.233,0.0691,0.243,3.7608,13.1096,1016.07
T10,GEN,10,6,0.0972,0.2751,-0.0416,0.2782,3.5878,13.1096,824.842
T10,GEN,10,7,0.0752,-0.2805,0.2516,0.3768,5.2088,13.1096,945.4
T10,GEN,10,8,0.0694,0.2338,0.035,0.2364,3.4715,13.1096,745.643
T10,GEN,10,9,0.0745,-0.2292,0.2255,0.3215,4.6152,13.1096,819.667
T10,GEN,10,10,0.0733,0.1797,0.1325,0.2233,3.2932,13.1096,790.733
T10,GEN,10,11,0.0801,-0.2283,0.1308,0.2631,3.2906,13.1096,1018.75
T10,GEN,10,12,0.0689,0.1438,-0.0434,0.1502,2.3572,13.1096,874.308
T10,GEN,10,13,0.0728,-0.1582,0.1341,0.2073,2.9023,13.1096,886.667
T10,GEN,10,14,0.0809,0.1652,0.0329,0.1684,2.3618,13.1096,782.188
T10,GEN,10,15,0.1033,-0.1282,0.1768,0.2184,2.4336,13.1096,912.19
T10,GEN,10,16,0.0916,0.1085,0.1388,0.1761,2.6997,13.1096,754.944
T10,GEN,10,17,0.0749,-0.1293,0.1851,0.2257,3.4923,13.1096,931.333
T10,GEN,10,18,0.0811,0.1627,0.0471,0.1694,3.4735,13.1096,720.438
T10,GEN,10,19,0.0704,-0.0794,0.0264,0.0836,1.4106,13.1096,933.4
T10,GEN,10,20,0.1306,0.1772,-0.2385,0.2972,2.2916,13.1096,45.7692
T10,GEN,10,21,0.3527,-0.17,0.014,0.1706,0.6267,13.1096,5.92857
T10,GEN,10,22,0.233,0.3363,-0.395,0.5187,3.2218,13.1096,256.383
T10,GEN,10,23,0.0421,-0.0402,0.0512,0.0651,2.0512,13.1096,608.125
T10,GEN,10,24,0.0869,0.633,1.1158,1.2829,15.1145,13.1096,-0.055556
T10,GEN,10,25,0.1066,-0.6636,2.0026,2.1097,20.7016,13.1096,-0.904762
